,name,city,rating,rating_count,cost,cuisine
9972,KFC,"Koramangala,Bangalore",3.8,500,400,"American,Snacks"
9973,Black Kitchen,"Koramangala,Bangalore",4.2,50,200,"Kerala,Indian"
9974,Biryani Blues,"Koramangala,Bangalore",4.2,100,400,"Biryani,Hyderabadi"
9975,Pasta Street,"Koramangala,Bangalore",4.2,100,900,"Italian,Pizzas"
9976,Khan Saheb Grills and Rolls,"Koramangala,Bangalore",3.9,100,300,"Tandoor,Mughlai"
9977,Corner House Ice Cream,"Koramangala,Bangalore",4.6,500,250,"Ice Cream,Desserts"
9978,"No Sugar Please, Sweets & Juices","Koramangala,Bangalore",4.5,100,299,"Beverages,Keto"
9980,Malabar Bay,"Koramangala,Bangalore",3.7,500,300,"Kerala,Seafood"
9981,Maalgaadi by Dhaba Estd 1986 Delhi,"Koramangala,Bangalore",4.0,500,300,"North Indian,Indian"
9983,Natural Ice Cream,"Koramangala,Bangalore",4.7,100,150,Ice Cream
9990,The Circle Dream,"Koramangala,Bangalore",4.3,100,500,"Pizzas,Italian"
9995,BaHa Superfoods,"Koramangala,Bangalore",4.1,20,200,"Healthy Food,Juices"
9996,Artinci - Indulge Guilt Free!,"Koramangala,Bangalore",4.1,50,200,"Ice Cream,Healthy Food"
9997,Nagarjuna,"Koramangala,Bangalore",4.4,1000,600,"Andhra,South Indian"
9998,Gourmet Ice Cream Cakes by Baskin Robbins,"Koramangala,Bangalore",4.7,20,250,"Desserts,Ice Cream"
9999,Paris Waffle Co.,"Koramangala,Bangalore",2.8,20,300,"Desserts,Snacks"
10000,Grill Daddy,"Koramangala,Bangalore",4.3,500,300,"Grill,American"
10004,Icy Spicy,"Koramangala,Bangalore",4.2,100,400,"American,Pizzas"
10005,Delicious foodz,"Koramangala,Bangalore",3.2,20,249,"Indian,Biryani"
10006,Phra Nakhon,"Koramangala,Bangalore",4.6,20,650,Thai
10007,Tapri By The Corner,"Koramangala,Bangalore",4.0,100,250,"North Indian,Chinese"
10008,Fresh Pressery Cafe,"Koramangala,Bangalore",4.5,100,500,"Pizzas,Desserts"
10009,Kabab Magic,"Koramangala,Bangalore",4.0,100,300,"North Indian,Chinese"
10011,IBC (Indian Biryani Company),"Koramangala,Bangalore",3.5,20,200,"Biryani,South Indian"
10012,SOUR HOUSE,"Koramangala,Bangalore",4.8,100,400,Bakery
10014,Golden China,"Koramangala,Bangalore",4.1,20,250,"Chinese,North Indian"
10015,Basmati Express,"Koramangala,Bangalore",3.5,20,300,"Biryani,Andhra"
10017,A2B Veg,"Koramangala,Bangalore",3.9,1000,300,"South Indian,North Indian"
10018,Bangaliana,"Koramangala,Bangalore",4.2,500,500,"Bengali,Mughlai"
10019,Taco Bell,"Koramangala,Bangalore",4.2,500,300,Mexican
10020,Ajji Ruchi Kitchen,"Koramangala,Bangalore",4.3,500,300,Indian
10021,Dock Frost'd -Ice Cream & Milkshakes,"Koramangala,Bangalore",4.2,100,250,"Desserts,Ice Cream"
10028,Hot Lee Chinese,"Koramangala,Bangalore",4.0,50,250,"Chinese,Asian"
10033,Barbeque Nation,"Koramangala,Bangalore",4.0,100,600,"North Indian,Barbecue"
10034,THARAVADU MALABAR BIRYANI,"Koramangala,Bangalore",3.5,50,230,"Biryani,Kerala"
10035,Kota Kachori And Falahaar,"Koramangala,Bangalore",4.0,1000,150,"North Indian,Sweets"
10036,Dairy Day Ice Creams,"Koramangala,Bangalore",4.4,50,200,"Ice Cream,Desserts"
10037,Beijing Bites,"Koramangala,Bangalore",4.4,500,450,"Chinese,Thai"
10038,Sri Srinivas Pork Hotel,"Koramangala,Bangalore",3.5,20,99,"South Indian,Chinese"
10039,Pizza Hut,"Koramangala,Bangalore",3.9,100,350,"Pizzas,Fast Food"
10040,The Burger Place,"Koramangala,Bangalore",4.0,100,250,"Continental,American"
10042,Axomi Taste of Assam,"Koramangala,Bangalore",4.0,20,250,"Assamese,Indian"
10043,The Sugar Free Keto Kafe - By Artinci,"Koramangala,Bangalore",4.1,100,200,"Ice Cream,Healthy Food"
10044,The Mylapore Cafe,"Koramangala,Bangalore",4.3,500,100,South Indian
10045,Madurai Idly Shop,"Koramangala,Bangalore",3.9,500,150,South Indian
10047,NIC Natural Ice Creams,"Koramangala,Bangalore",4.7,100,120,"Ice Cream,Desserts"
10048,Sree Krishna Kafe,"Koramangala,Bangalore",4.4,1000,137,South Indian
10049,1522 - The Pub,"Koramangala,Bangalore",4.0,20,600,"Chinese,Indian"
10051,Haagen Dazs,"Koramangala,Bangalore",3.7,50,600,"Ice Cream,Desserts"
10052,HRX by Eatfit,"Koramangala,Bangalore",4.9,20,270,"Healthy Food,Pizzas"
10053,Nasi and Mee,"Koramangala,Bangalore",4.3,100,800,"Pan-Asian,Japanese"
10056,Espressoulster Coffee,"Koramangala,Bangalore",3.7,20,400,"Continental,Italian"
10060,Sinful Desserts,"Koramangala,Bangalore",4.0,100,300,"Bakery,Desserts"
10063,The Bangalore Creamery,"Koramangala,Bangalore",4.1,100,200,"Bakery,Desserts"
10067,Maa Ki Khichdi,"Koramangala,Bangalore",4.5,20,250,"Healthy Food,Home Food"
10068,The Dessert Heaven - Pure Veg,"Koramangala,Bangalore",3.8,20,200,"Bakery,Desserts"
10072,Waffl'd,"Koramangala,Bangalore",3.8,100,300,"Bakery,Desserts"
10073,SATHYAS,"Koramangala,Bangalore",4.5,20,800,"Chinese,Indian"
10074,Starboy Pizza & Shakes,"Koramangala,Bangalore",4.2,20,300,"Pizzas,Italian"
10076,Nizam's Kitchens,"Koramangala,Bangalore",3.9,100,450,"Biryani,Andhra"
10078,Kitchens of Punjab,"Koramangala,Bangalore",3.9,100,500,"Punjabi,North Indian"
10081,Kirti Kitchen,"Koramangala,Bangalore",3.7,100,150,"North Indian,Chinese"
10084,CANE HUT,"Koramangala,Bangalore",4.0,20,160,"Juices,Ice Cream"
10085,The Tea Pie,"Koramangala,Bangalore",3.8,100,150,"Continental,North Indian"
10086,Say Cheese Cake,"Koramangala,Bangalore",4.3,500,175,"Desserts,Beverages"
10087,Love Momo,"Koramangala,Bangalore",3.8,20,300,"Chinese,Thai"
10088,Breakfast Express,"Koramangala,Bangalore",4.5,500,200,"Continental,North Indian"
10092,NIGHT OUT,"Koramangala,Bangalore",3.7,20,400,Chinese
10093,CHAI DAYS,"Koramangala,Bangalore",4.4,100,200,"Bakery,Combo"
10096,Zubaan Arabian Kitchen,"Koramangala,Bangalore",4.2,50,500,"Arabian,Lebanese"
10097,The Salad Studio,"Koramangala,Bangalore",4.4,100,350,"Healthy Food,Salads"
10098,Stuffed,"Koramangala,Bangalore",4.1,100,300,"Fast Food,Snacks"
10099,ICE CORNER,"Koramangala,Bangalore",3.6,20,200,"Desserts,Beverages"
10102,Dolma Aunty Momos,"Koramangala,Bangalore",4.0,50,250,"Chinese,Tibetan"
10105,Kanti Sweets,"Koramangala,Bangalore",4.4,100,150,Sweets
10106,Social,"Koramangala,Bangalore",4.1,100,500,"North Indian,Chinese"
10108,Roti Curry and Co,"Koramangala,Bangalore",3.8,20,200,"Indian,North Indian"
10112,Chaat Street,"Koramangala,Bangalore",4.1,100,200,"Snacks,Chaat"
10113,Oru Vadakkan Cafe,"Koramangala,Bangalore",4.0,500,400,"Kerala,Biryani"
10117,Sweet Chariot,"Koramangala,Bangalore",4.3,100,500,Desserts
10119,BOX8 - Desi Meals,"Koramangala,Bangalore",4.1,500,250,"North Indian,Biryani"
10122,Juice Junction,"Koramangala,Bangalore",4.6,50,150,Juices
10124,Third Wave Coffee,"Koramangala,Bangalore",4.3,100,400,"Beverages,Bakery"
10127,Shahiya,"Koramangala,Bangalore",3.8,20,300,"Biryani,Kebabs"
10128,Donne Biriyani Mane,"Koramangala,Bangalore",4.1,20,300,"Biryani,Kebabs"
10131,D.I.E.T Carry,"Koramangala,Bangalore",4.3,100,200,"Healthy Food,Salads"
10133,Toscano,"Koramangala,Bangalore",4.1,100,1000,"Italian,Pizzas"
10135,SUGO,"Koramangala,Bangalore",4.1,50,300,"Italian,Pastas"
10136,Raffaele's Ristorante Pizzeria,"Koramangala,Bangalore",4.3,100,800,"Pizzas,Continental"
10137,Copper Chimney,"Koramangala,Bangalore",4.2,100,800,"North Indian,Indian"
10138,Lavender Bakery by Fresh Pressery,"Koramangala,Bangalore",4.4,50,250,"Bakery,American"
10139,FOOD THREAD,"Koramangala,Bangalore",3.6,50,200,"North Indian,Chaat"
10140,XOOX Brewmill,"Koramangala,Bangalore",3.8,20,500,"North Indian,Chinese"
10142,Nizza Pizza,"Koramangala,Bangalore",4.4,100,400,"Pizzas,Italian"
10146,Le Arabia Restaurant,"Koramangala,Bangalore",3.5,20,400,"Arabian,North Indian"
10149,BANSAL QUICK BITES,"Koramangala,Bangalore",4.5,20,300,"Snacks,North Indian"
10158,The Tea Brewery,"Koramangala,Bangalore",4.4,1000,100,"Beverages,Snacks"
10160,GOWHEY- HEALTHY DESSERT COMPANY,"Koramangala,Bangalore",5.0,20,200,"Desserts,Beverages"
10161,GetAWhey - Healthy Ice creams.,"Koramangala,Bangalore",4.0,20,250,"Ice Cream,Healthy Food"
10162,Sorbetto,"Koramangala,Bangalore",4.0,100,300,"Ice Cream,Desserts"
10167,Itminaan Biryani - Dum Pukht,"Koramangala,Bangalore",3.6,20,400,"Biryani,North Indian"
10169,The Biryani Zone - By Kouzina,"Koramangala,Bangalore",3.6,20,150,Biryani
10172,Polar Bear,"Koramangala,Bangalore",4.3,100,200,"Ice Cream,Desserts"
10173,The Brooklyn Creamery - Healthy Ice Cream,"Koramangala,Bangalore",4.6,20,200,"Desserts,Ice Cream"
10174,Basveswara khanavali,"Koramangala,Bangalore",4.0,50,200,South Indian
10181,Chef Bakers Cakes & Savouries,"Koramangala,Bangalore",3.6,20,400,"Bakery,Beverages"
10185,Salt - Indian Restaurant Bar & Grill,"Koramangala,Bangalore",4.2,100,1300,"North Indian,Biryani"
10187,Miami shakes & More,"Koramangala,Bangalore",4.3,20,300,"Beverages,Desserts"
10188,Smoke Tales,"Koramangala,Bangalore",3.5,50,300,"Indian,American"
10189,Jenny's Brownies,"Koramangala,Bangalore",4.3,20,300,"Bakery,Desserts"
10192,APPU'S DONNE BIRYANI,"Koramangala,Bangalore",4.1,50,400,Biryani
10194,IMPERIO COMBO KING,"Koramangala,Bangalore",3.7,20,250,"Biryani,North Indian"
10195,Ancient CHINESE HOUSE,"Koramangala,Bangalore",4.1,100,300,Chinese
10196,PIZZA MADNESS,"Koramangala,Bangalore",2.4,20,200,"Pizzas,Continental"
10198,Sri Krishna Sagar,"Koramangala,Bangalore",4.3,500,126,"South Indian,North Indian"
10199,Momo Guy,"Koramangala,Bangalore",4.3,20,200,"Asian,Tibetan"
10201,Panda Momo,"Koramangala,Bangalore",4.3,20,200,"Asian,Tibetan"
10202,Asia Kitchen By Mainland China,"Koramangala,Bangalore",4.2,100,650,"Asian,Chinese"
10203,Ma's Kitchen,"Koramangala,Bangalore",4.0,20,400,North Indian
10204,KRUST,"Koramangala,Bangalore",4.0,20,300,"Pizzas,Ice Cream"
10210,Hyderabad Biryaani House,"Koramangala,Bangalore",4.0,500,350,"Biryani,Mughlai"
10211,San Tung Chinese,"Koramangala,Bangalore",3.7,100,250,"Chinese,Tibetan"
10213,TANDOORWAALA,"Koramangala,Bangalore",3.3,100,300,"Thalis,Indian"
10217,Connie's Restaurant,"Koramangala,Bangalore",3.4,20,500,"American,Continental"
10218,Porkeats,"Koramangala,Bangalore",4.3,100,250,"Mangalorean,Kerala"
10220,Tamilian Lunch House Since 1973,"Koramangala,Bangalore",4.0,50,250,"North Indian,Biryani"
10221,Sri Udupi Food Hub,"Koramangala,Bangalore",4.3,20,200,"South Indian,North Indian"
10222,Cinnaspice,"Koramangala,Bangalore",3.9,20,300,"Indian,North Indian"
10225,CHOLAY,"Koramangala,Bangalore",4.0,50,200,"North Indian,Indian"
10226,New Ambur Biryani Point,"Koramangala,Bangalore",4.1,20,200,"Biryani,Chinese"
10227,Haka,"Koramangala,Bangalore",4.4,100,500,"Asian,Chinese"
10230,Sundae Everyday Ice Creams,"Koramangala,Bangalore",4.2,50,150,"Desserts,Ice Cream"
10233,The Thick Shake Factory,"Koramangala,Bangalore",4.5,100,200,"Ice Cream,Beverages"
10234,WOWFFLES,"Koramangala,Bangalore",3.9,20,400,"Desserts,Bakery"
10235,Prowl Foods By Tiger Shroff,"Koramangala,Bangalore",3.5,20,500,"North Indian,Continental"
10236,Ghee and Turmeric,"Koramangala,Bangalore",4.2,100,500,"North Indian,Tandoor"
10237,Candice's Gourmet Sandwiches,"Koramangala,Bangalore",4.4,50,650,"Continental,American"
10238,Kunafa World,"Koramangala,Bangalore",4.3,500,500,"Middle Eastern,Desserts"
10239,Aromas of China,"Koramangala,Bangalore",4.1,20,500,Chinese
10242,Makers of Milkshakes,"Koramangala,Bangalore",4.7,20,260,"Beverages,Desserts"
10244,DOCTOR JUICE - Immunity Health Bar!,"Koramangala,Bangalore",4.2,100,150,"Beverages,Juices"
10248,Grameen Kulfi,"Koramangala,Bangalore",4.7,100,120,"Ice Cream,Desserts"
10249,Oh! Calcutta,"Koramangala,Bangalore",4.2,100,800,Bengali
10250,Oottupura,"Koramangala,Bangalore",4.1,100,268,"Kerala,South Indian"
10251,Paneer Kingdom,"Koramangala,Bangalore",3.7,20,200,"North Indian,Biryani"
10252,Mallu House,"Koramangala,Bangalore",4.0,20,230,"Chinese,Snacks"
10253,THE FOOD COURT,"Koramangala,Bangalore",3.9,50,200,"Indian,Chinese"
10255,MAEDAH,"Koramangala,Bangalore",3.7,50,450,"Arabian,Tandoor"
10256,Glen's Bakehouse,"Koramangala,Bangalore",4.3,500,500,"Desserts,Bakery"
10259,Mizo kitchen,"Koramangala,Bangalore",4.4,500,250,"Fast Food,Beverages"
10261,IMPERIO RESTAURANT,"Koramangala,Bangalore",3.7,100,300,"Biryani,Mughlai"
10263,IDC kitchen,"Koramangala,Bangalore",4.2,1000,150,"South Indian,North Indian"
10264,99 VARIETY AND DOSA & PAV BHAJI,"Koramangala,Bangalore",3.8,1000,600,Chaat
10265,Raghavendra Tiffin - KRM,"Koramangala,Bangalore",4.1,100,400,"South Indian,North Indian"
10267,Savoury Restaurant,"Koramangala,Bangalore",3.9,500,600,"Arabian,Middle Eastern"
10269,Nandhini Deluxe,"Koramangala,Bangalore",3.8,500,500,"Andhra,Biryani"
10271,Fiero! Pizzeria,"Koramangala,Bangalore",4.1,100,400,"Pizzas,Italian"
10273,The Rendezvous,"Koramangala,Bangalore",4.4,50,600,"Continental,Italian"
10279,Khamma ghani sa,"Koramangala,Bangalore",3.8,20,500,"North Indian,Rajasthani"
10280,Bhojori Manna,"Koramangala,Bangalore",4.1,500,600,"Bengali,Mughlai"
10281,Hilton Bangalore EGL,"Koramangala,Bangalore",3.8,20,700,"Asian,North Indian"
10282,Momo Hut,"Koramangala,Bangalore",4.1,100,200,"Tibetan,Chinese"
10284,The Bier Library,"Koramangala,Bangalore",4.5,100,600,"Continental,North Indian"
10287,New Udupi Grand,"Koramangala,Bangalore",3.8,50,250,"South Indian,North Indian"
10288,Yumlane Pizza,"Koramangala,Bangalore",4.3,20,300,"Pizzas,Beverages"
10289,Roots,"Koramangala,Bangalore",4.3,100,421,"Indian,Tandoor"
10290,Chaska Bun,"Koramangala,Bangalore",4.7,100,178,Street Food
10292,Mumbai Xpress,"Koramangala,Bangalore",3.9,100,200,"North Indian,Chinese"
10294,Village Donne Biriyani,"Koramangala,Bangalore",2.6,20,300,South Indian
10296,BANOFFEE,"Koramangala,Bangalore",4.0,100,300,"American,Continental"
10297,Tall Blonde French,"Koramangala,Bangalore",4.3,20,250,"American,European"
10298,Coastal Grill,"Koramangala,Bangalore",4.0,20,500,"Mangalorean,South Indian"
10300,Paan Culture,"Koramangala,Bangalore",4.3,50,100,"Indian,Paan"
10302,Louis Burger,"Koramangala,Bangalore",4.3,500,600,American
11140,Momo Zone - The Momo Company,"HSR,Bangalore",3.9,100,150,"Chinese,Tibetan"
11141,99 Variety Dosa and Pav Bhaji,"HSR,Bangalore",3.8,100,200,"South Indian,Snacks"
11142,Affordabowl,"HSR,Bangalore",4.1,100,300,"Salads,Desserts"
11143,Pastas By Pizza Hut,"HSR,Bangalore",4.2,100,300,"Pastas,Pizzas"
11147,ZAZA 22 Spice Biryani,"HSR,Bangalore",3.7,20,250,"Biryani,North Indian"
11149,FreshMenu,"HSR,Bangalore",3.6,500,250,"Chinese,Continental"
11150,Bytes - The Delicious Project,"HSR,Bangalore",4.5,50,350,"North Indian,Combo"
11151,HOUSE OF COMMONS,"HSR,Bangalore",4.4,100,600,Indian
11152,The Belgian Waffle Co.,"HSR,Bangalore",4.3,100,176,"Desserts,Beverages"
11154,EatFit,"HSR,Bangalore",4.2,1000,270,"Healthy Food,Pizzas"
11156,OliveU.Fit - Salads & More,"HSR,Bangalore",4.1,50,300,"Healthy Food,Salads"
11157,Cafe Here & Now,"HSR,Bangalore",4.3,100,700,"Continental,American"
11159,Kaati Zone Rolls & Wraps,"HSR,Bangalore",4.0,500,150,"Beverages,Bengali"
11161,Mumbai Tiffin,"HSR,Bangalore",4.6,1000,400,"North Indian,Home Food"
11163,Si Pizza,"HSR,Bangalore",3.9,20,300,"Italian,Fast Food"
11164,Canteen Central by Eatfit,"HSR,Bangalore",4.1,20,350,"Pizzas,American"
11165,Sagar fast food,"HSR,Bangalore",4.2,100,150,"South Indian,North Indian"
11167,Udupi Aramane,"HSR,Bangalore",4.0,20,300,"North Indian,Chinese"
11169,Turkish Chicken Company,"HSR,Bangalore",4.2,500,200,"Arabian,Turkish"
11172,"Bhartiya Jalpan - Sweets, Dry Fruit and Savouries","HSR,Bangalore",4.0,20,450,"North Indian,Sweets"
11174,Ghar Ka Khana,"HSR,Bangalore",4.2,50,250,Indian
11177,Leon Grill,"HSR,Bangalore",4.4,1000,300,"American,Snacks"
11178,Istah Shawarma,"HSR,Bangalore",4.4,100,250,"Arabian,Lebanese"
11179,Bowl 99,"HSR,Bangalore",4.1,20,250,Indian
11181,Nomad Pizza- Traveller Series,"HSR,Bangalore",4.6,50,850,"Pizzas,Italian"
11182,Sri Krishna Nalapaka,"HSR,Bangalore",4.0,100,300,South Indian
11184,Punjabi Dil Se,"HSR,Bangalore",3.2,20,300,"Punjabi,Tandoor"
11188,Kwality Walls Frozen Dessert and Ice Cream Shop,"HSR,Bangalore",4.6,20,300,Ice Cream
11189,Juice Shop,"HSR,Bangalore",3.2,50,150,"Juices,Ice Cream"
11190,Sardarji Ka Dhaba,"HSR,Bangalore",3.9,100,250,"North Indian,Punjabi"
11192,Giani Icecream,"HSR,Bangalore",4.5,50,300,"Ice Cream,Beverages"
11193,Burgermeister,"HSR,Bangalore",4.0,20,300,"American,Beverages"
11194,Biryani By Kilo,"HSR,Bangalore",4.1,100,500,"Biryani,Hyderabadi"
11195,Taco Bell,"HSR,Bangalore",4.2,100,300,Mexican
11201,The Kerala Central,"HSR,Bangalore",4.0,100,600,"South Indian,Kerala"
11205,Biggies Burger,"HSR,Bangalore",3.8,100,300,"American,Fast Food"
11206,Mani's Dum Biryani,"HSR,Bangalore",4.3,1000,300,Biryani
11211,China Twist,"HSR,Bangalore",3.7,20,200,"Chinese,Thai"
11212,BOMBAY 2 DELHI,"HSR,Bangalore",4.4,20,400,"Snacks,Street Food"
11216,You Me And Tea,"HSR,Bangalore",4.3,20,300,"North Indian,Biryani"
11217,Simplee shawarma,"HSR,Bangalore",4.2,100,160,"Indian,Arabian"
11221,Shaan-e-Punjab,"HSR,Bangalore",4.1,50,300,"North Indian,Tandoor"
11222,Aligarh House by EatFit,"HSR,Bangalore",3.8,100,400,"Biryani,Mughlai"
11223,Madeena Hotel,"HSR,Bangalore",4.0,100,300,"Indian,Biryani"
11224,OSMANIA BIRYANI,"HSR,Bangalore",4.1,100,400,Biryani
11230,Southly Healthy,"HSR,Bangalore",4.2,50,200,"South Indian,Healthy Food"
11231,The Brooklyn Creamery - Healthy Ice Cream,"HSR,Bangalore",4.8,20,200,"Desserts,Ice Cream"
11232,Keventers - Milkshakes and Desserts,"HSR,Bangalore",4.1,100,300,"Beverages,Ice Cream"
11234,LunchBox - Meals and Thalis,"HSR,Bangalore",4.2,500,200,"North Indian,Punjabi"
11235,Indian Paratha Factory,"HSR,Bangalore",4.0,100,249,"North Indian,Indian"
11239,Andhra Delight,"HSR,Bangalore",3.9,100,200,"Biryani,Andhra"
11241,ITC Sunfeast Baked Creations,"HSR,Bangalore",4.5,100,600,"Bakery,Desserts"
11242,Calcutta Cabin,"HSR,Bangalore",4.2,100,200,"Bengali,Snacks"
11243,Indori Poha,"HSR,Bangalore",4.2,500,220,North Indian
11245,Donne Biriyani House,"HSR,Bangalore",3.8,1000,300,South Indian
11247,Flavours Hut,"HSR,Bangalore",4.0,50,100,"Kerala,South Indian"
11248,The Momo Co.,"HSR,Bangalore",3.5,20,250,"Chinese,Asian"
11249,The Good Bowl,"HSR,Bangalore",4.2,50,400,"North Indian,Punjabi"
11251,Breakfast Express,"HSR,Bangalore",4.4,100,200,"Continental,North Indian"
11252,Bathinda Station,"HSR,Bangalore",3.9,100,300,"Punjabi,North Indian"
11253,CURRIES N FRIES,"HSR,Bangalore",4.2,100,400,"Hyderabadi,Biryani"
11255,Dawoods kati Rolls,"HSR,Bangalore",3.7,20,250,"Snacks,Fast Food"
11256,Absolute Shawarma,"HSR,Bangalore",4.1,50,300,"Arabian,Snacks"
11257,Khan Saheb Grills and Rolls,"HSR,Bangalore",4.0,100,300,"Tandoor,Mughlai"
11269,Green Cravings,"HSR,Bangalore",3.7,20,350,"Healthy Food,Continental"
11271,Thalaivars Biryani,"HSR,Bangalore",4.1,500,300,"Andhra,Biryani"
11272,The Rasoiya Street,"HSR,Bangalore",4.0,100,500,"North Indian,Chinese"
11275,Al Bawarchi Biryani,"HSR,Bangalore",3.7,100,300,Biryani
11276,Shudh Desi Bhukkad,"HSR,Bangalore",4.0,100,300,"North Indian,Punjabi"
11277,GLENS BAKEHOUSE,"HSR,Bangalore",4.4,100,800,"Bakery,Italian"
11278,Daily Sushi,"HSR,Bangalore",4.3,100,1200,"Japanese,Asian"
11279,Broadway - The Gourmet Theatre,"HSR,Bangalore",4.3,100,1800,"Chinese,North Indian"
11280,Moti Mahal Delux,"HSR,Bangalore",3.5,100,500,"Punjabi,North Indian"
11283,ITC Fabelle Chocolates,"HSR,Bangalore",4.8,20,600,"Bakery,Desserts"
11286,Third Wave Coffee,"HSR,Bangalore",4.4,100,400,"Beverages,Bakery"
11287,Goli Vada Pav No. 1,"HSR,Bangalore",4.3,100,100,"Maharashtrian,North Indian"
11289,High Street,"HSR,Bangalore",4.2,500,400,"Biryani,North Indian"
11294,Khichdi Kahani,"HSR,Bangalore",3.0,20,200,North Indian
11295,MERHABA TURKISH CUISINE,"HSR,Bangalore",2.2,20,200,"Salads,Beverages"
11297,The Old Champaran Meat House,"HSR,Bangalore",4.1,20,400,"North Indian,Bihari"
11298,veg cake house,"HSR,Bangalore",3.7,20,200,"Desserts,Bakery"
11303,Hotel Empire,"HSR,Bangalore",4.0,1000,450,"North Indian,Kebabs"
11305,Udupi Palace,"HSR,Bangalore",4.0,1000,150,"Beverages,Biryani"
11306,Vegan Heat,"HSR,Bangalore",4.0,100,255,"Healthy Food,Italian"
11307,Krispy Kreme,"HSR,Bangalore",4.6,100,170,"Desserts,Beverages"
11308,Cake House,"HSR,Bangalore",3.8,100,200,Bakery
11309,Bajji's by Gourmet Kitchen,"HSR,Bangalore",3.9,100,100,"North Indian,Indian"
11312,Fries Box,"HSR,Bangalore",3.9,20,250,"American,Continental"
11313,Thalassery Restaurant,"HSR,Bangalore",3.9,500,400,"Indian,Chinese"
11314,Purnabramha,"HSR,Bangalore",4.3,100,850,Maharashtrian
11315,Fresh Cane Juice,"HSR,Bangalore",4.5,100,200,"Indian,Juices"
11316,Anjappar,"HSR,Bangalore",4.0,100,600,"Chettinad,Thalis"
11319,Gold Grill,"HSR,Bangalore",4.4,20,200,"Grill,Snacks"
11321,Donne Biryani,"HSR,Bangalore",4.0,20,200,"Biryani,Kebabs"
11322,Burger It Up,"HSR,Bangalore",3.8,50,150,"American,Fast Food"
11323,New Udupi Grand,"HSR,Bangalore",4.2,100,150,"South Indian,Chinese"
11326,Wingman,"HSR,Bangalore",4.3,50,250,"Continental,American"
11327,Cream Stone Ice Cream,"HSR,Bangalore",4.2,100,200,"Ice Cream,Desserts"
11328,MAYA MOMO SHOP,"HSR,Bangalore",4.6,20,220,"Chinese,Tibetan"
11329,Al Fazal Biriyani House,"HSR,Bangalore",3.2,20,250,"Indian,Biryani"
11330,Slicewich,"HSR,Bangalore",3.2,20,99,"American,Juices"
11335,MDP Coffee House,"HSR,Bangalore",4.2,100,150,"South Indian,Beverages"
11338,Sandwich Eats,"HSR,Bangalore",4.1,50,99,"Indian,Snacks"
